product_id,user_id,full_price,discount_percentage,discount_price,price_after_discount
B09XRBJ94N,AFKJ6IC227YNTE5PYNVT4YBPT2SA,4600.0,0.55,2508.0,2092.0
B09XRBJ94N,AFV3HKJKN55O6CQNAAIYSAPMCPXA,4600.0,0.55,2508.0,2092.0
B09XRBJ94N,AGW3GPXDCYJJB5FMX6SOXTO7PKPQ,4600.0,0.55,2508.0,2092.0
B09XRBJ94N,AEYJQQMMMEZZQ2D7WGG2KJG7EUJA,4600.0,0.55,2508.0,2092.0
B09XRBJ94N,AF67RC7KNNJB3EMMFB5RSJ73N7SQ,4600.0,0.55,2508.0,2092.0
B09XRBJ94N,AE6DZEFBVJYVMURYFDATZFAANXJA,4600.0,0.55,2508.0,2092.0
B09XRBJ94N,AF34LKGQ5JFWGMS3TVAZMUKQCO4A,4600.0,0.55,2508.0,2092.0
B07SLNG3LW,AE6YWSEP7SYHCL2F5WLM3JLAPTDA,10295.0,0.63,6436.0,3859.0
B07SLNG3LW,AGMOSQZYENCGDYQFYZG76EYEMCGA,10295.0,0.63,6436.0,3859.0
B07SLNG3LW,AF33L2INL2ERR46KPNMQ6R5BRYXQ,10295.0,0.63,6436.0,3859.0
B07SLNG3LW,AG247WO5BV4INTTCQ3H35SSEPVJQ,10295.0,0.63,6436.0,3859.0
B07SLNG3LW,AER4JBQGMSVBHQGHMB6GOMU3BS3A,10295.0,0.63,6436.0,3859.0
B07SLNG3LW,AGTJV66YYDYUYNBXEY2LCR7M5O5A,10295.0,0.63,6436.0,3859.0
B07SLNG3LW,AHJDJPODT66LJAPROAV3ENMD4PLA,10295.0,0.63,6436.0,3859.0
B07SLNG3LW,AGL5JWV3DFJIR6T23UKXMUS7BQTA,10295.0,0.63,6436.0,3859.0
B0BNDGL26T,AEJKHGA26MUVUZIYWZOW4B6I4X7Q,2199.0,0.77,1700.0,499.0
B0BNDGL26T,AF3B47EOSBULYG63EGZZZGO6HTNA,2199.0,0.77,1700.0,499.0
B0BNDGL26T,AGNSXRFJBDVGM7FS7YYPNCEO7XFQ,2199.0,0.77,1700.0,499.0
B0BNDGL26T,AHR53IW5LAAXGGFK3DRWRMXMM7KQ,2199.0,0.77,1700.0,499.0
B0BNDGL26T,AE5W6S5KCJV6L2WMBIOKYWQJN37Q,2199.0,0.77,1700.0,499.0
B0BNDGL26T,AH5J4DROVHI6XHMTCBAK7WWU3F4Q,2199.0,0.77,1700.0,499.0
B0BNDGL26T,AE5KAK3S3XZDPRUR2VCND2QNZTUQ,2199.0,0.77,1700.0,499.0
B0BNDGL26T,AEKG7ELYA43YNPZ2YT3ORIL2VSOA,2199.0,0.77,1700.0,499.0
B095PWLLY6,AEKMKQMXK2FBIL6MRKHIPN56QJAQ,2380.0,0.24,576.0,1804.0
B095PWLLY6,AGPNJEK2EUJ6YFFPND6OSSAVG5WA,2380.0,0.24,576.0,1804.0
B095PWLLY6,AHY5LCCPN4ZSDFIFF3JUXP2YS4TQ,2380.0,0.24,576.0,1804.0
B095PWLLY6,AG5TXXR5HQ3GX2KC5IHGIAEZXEPA,2380.0,0.24,576.0,1804.0
B095PWLLY6,AH7GMEHVW44SQG6NRGTTTK4EQPOA,2380.0,0.24,576.0,1804.0
B095PWLLY6,AEOCUF6Q6MJC37C4Z5LQT3RUWV5A,2380.0,0.24,576.0,1804.0
B095PWLLY6,AHASKB67VHNUNB3RITEIHSC2YNMQ,2380.0,0.24,576.0,1804.0
B095PWLLY6,AGEYV75NXF3MUJH7XB456WFUK2GA,2380.0,0.24,576.0,1804.0
B07Y9PY6Y1,AHXQPNDQMOD2RJE2S6KG3CM6QRXA,8820.0,0.26,2295.0,6525.0
B07Y9PY6Y1,AHEDAEYXIZIPVLI6HSDRKIGYILCA,8820.0,0.26,2295.0,6525.0
B07Y9PY6Y1,AHNDQGC5II2W2NNJDKODYCGFN77A,8820.0,0.26,2295.0,6525.0
B07Y9PY6Y1,AFEOPOMJ6P77R4KX2YKC4UXVHCMQ,8820.0,0.26,2295.0,6525.0
B07Y9PY6Y1,AEGFHIVVOOMWQ2JRIPHMTSZ2VIYA,8820.0,0.26,2295.0,6525.0
B07Y9PY6Y1,AEBIN6NSCXXL32OUISQKEN575X2A,8820.0,0.26,2295.0,6525.0
B07Y9PY6Y1,AEAUDCMXHJHTKQNGANQYEVTM5ZYA,8820.0,0.26,2295.0,6525.0
B07Y9PY6Y1,AFPWUFA4L6HJ5LJTBDR4J3MKJ4XA,8820.0,0.26,2295.0,6525.0
B0BJ966M5K,AHZJHJWFZLYD64GVP4PXVI2F4LXA,24999.0,0.8,20000.0,4999.0
B0BJ966M5K,AEUCRZPOISXKHXMCZUH6BXTUXUWA,24999.0,0.8,20000.0,4999.0
B0BJ966M5K,AFL2ICS3EEESPGYLFF7OTVYMLVJA,24999.0,0.8,20000.0,4999.0
B0BJ966M5K,AG63J3CFIT6RYX32RHHYWRZ2WKKA,24999.0,0.8,20000.0,4999.0
B0BJ966M5K,AE6EGCFBVJIZEZ4XPPIY3PES2SDQ,24999.0,0.8,20000.0,4999.0
B0BJ966M5K,AHUZG5YJCM4UWL66ALQ744FD3OOA,24999.0,0.8,20000.0,4999.0
B0BJ966M5K,AEIKB2XA64MPG7BBXRG4DT57QKPQ,24999.0,0.8,20000.0,4999.0
B0BJ966M5K,AF4ECPZRARF7SK2GDSBPTINVA2CA,24999.0,0.8,20000.0,4999.0
B086GVRP63,AH6NXC2M3PH6OZHLJ6YXG54VIBMA,2400.0,0.5,1211.0,1189.0
B086GVRP63,AGSDBEOHKXCL3WBEIN5VEZK4JY4A,2400.0,0.5,1211.0,1189.0
B086GVRP63,AFCHIB73U3D4VQHZCH4MV2Z5FESA,2400.0,0.5,1211.0,1189.0
B086GVRP63,AGLFKVLO32UB72C43CQNOPGQVKGA,2400.0,0.5,1211.0,1189.0
B086GVRP63,AHBUPKENA77XVDAUGWUHVZLCKSEA,2400.0,0.5,1211.0,1189.0
B086GVRP63,AEY34MNYOS24F3P7Q3IGMQVH3ZUA,2400.0,0.5,1211.0,1189.0
B086GVRP63,AHMBANCEQ5AJOQVPFHONG2QTDE7Q,2400.0,0.5,1211.0,1189.0
B086GVRP63,AFNQQLFJGPPNZCI6BVYZCEAZQZQQ,2400.0,0.5,1211.0,1189.0
B08MVXPTDG,AGYS2OMZE7DCEFQOBUJ7OSMPG3DQ,4200.0,0.38,1610.0,2590.0
B08MVXPTDG,AF56UQ52OFSZL2KX2TPXPHBSNZ3Q,4200.0,0.38,1610.0,2590.0
B08MVXPTDG,AFCOSVW2NHSFLPG7O5EKP2YRUERQ,4200.0,0.38,1610.0,2590.0
B08MVXPTDG,AENAIK2GP3PTBWPAWBEFRET5BZ3Q,4200.0,0.38,1610.0,2590.0
B08MVXPTDG,AH5CZZYZK64I4UNJA35AVYAY3SLA,4200.0,0.38,1610.0,2590.0
B08MVXPTDG,AEPFMS33QLD2SPSAW7OBES4S5MTA,4200.0,0.38,1610.0,2590.0
B08MVXPTDG,AEQBRKHWGFEJSWMMD7NCRL47IAUQ,4200.0,0.38,1610.0,2590.0
B08MVXPTDG,AGQKV65KDMYKBD6ZQTXSQ74VID4A,4200.0,0.38,1610.0,2590.0
B0BMZ6SY89,AH6EYS5AIDI7KYTTTFTZZHH433UA,1599.0,0.44,700.0,899.0
B0BMZ6SY89,AEXFEVEJ7L7LN3Q2JBWZQZ3YHUEA,1599.0,0.44,700.0,899.0
B0BMZ6SY89,AGVR6CP2GL562CMMN3TJJDIBQKOA,1599.0,0.44,700.0,899.0
B0BMZ6SY89,AGQ7DDSSAIHW4EQERMBBWQWQMVTA,1599.0,0.44,700.0,899.0
B0BMZ6SY89,AEK7OBBEY4AB77GMD7E334J3CYGQ,1599.0,0.44,700.0,899.0
B0BMZ6SY89,AHNX2BVKDDWFDLQBCZVT3U6I3QDQ,1599.0,0.44,700.0,899.0
B0BMZ6SY89,AEDKU3NF2473GPBRWDHIHRTZJPXQ,1599.0,0.44,700.0,899.0
B0BMZ6SY89,AGM2UWKCJESUA2YZADPFXZ6PANVQ,1599.0,0.44,700.0,899.0
B09P1MFKG1,AENGRDSABHKCYNYJPZ2SML6FWVHA,2999.0,0.67,2001.0,998.0
B09P1MFKG1,AFNGD6S7UIHBQ2FNXUDBWCJDMLMA,2999.0,0.67,2001.0,998.0
B09P1MFKG1,AFWHWM3CHMTSRKJH7IY2U64CRVOQ,2999.0,0.67,2001.0,998.0
B09P1MFKG1,AHWQ3GYAYROPEKLLI6SVIM3S2ZNA,2999.0,0.67,2001.0,998.0
B09P1MFKG1,AEOYVLH6A6P643MDQBU67RJ4DTDA,2999.0,0.67,2001.0,998.0
B09P1MFKG1,AGKOT3DLM55KCHF3AQAOROIFZ3EA,2999.0,0.67,2001.0,998.0
B09P1MFKG1,AGWCBYRA3OJTMA3TUUUH2RKJPPTQ,2999.0,0.67,2001.0,998.0
B01LY9W8AF,AFUIW75M2VCMJ2RAD5HFEUHXCRKA,1282.0,0.22,283.94000000000005,998.06
B01LY9W8AF,AFWO26UIM72Q7ZPHSQ3DUGDM6H6Q,1282.0,0.22,283.94000000000005,998.06
B01LY9W8AF,AF5EL6S3V6JDA7HNA6BKXAKBMZMA,1282.0,0.22,283.94000000000005,998.06
B01LY9W8AF,AGZ4IHSUMB233GB7DKCBY2RVARRA,1282.0,0.22,283.94000000000005,998.06
B01LY9W8AF,AERD4G54UG5KQSX4LPXU4QPYCDYA,1282.0,0.22,283.94000000000005,998.06
B01LY9W8AF,AHUSPS7GCSBQRWBRLXTUC6WNS3EQ,1282.0,0.22,283.94000000000005,998.06
B01LY9W8AF,AEJP6U7ZTSGESRMPO24FNKJ6SP7A,1282.0,0.22,283.94000000000005,998.06
B01LY9W8AF,AHOTHO6NULKUVDSAY6WBXCA2YCBA,1282.0,0.22,283.94000000000005,998.06
B07ZJND9B9,AFCLVEPUPFSZU5KJMDBYKGARGQBQ,1990.0,0.45,891.0,1099.0
B07ZJND9B9,AEC4ACDLYBYYFG2473OXFA6BOCHA,1990.0,0.45,891.0,1099.0
B07ZJND9B9,AGEUOPY2YJ6HCREEOLU73JCGLFVQ,1990.0,0.45,891.0,1099.0
B07ZJND9B9,AGT2HSAHUC2KL5P2RL657BNZW3EQ,1990.0,0.45,891.0,1099.0
B07ZJND9B9,AERD6R3OJ5GSAGDUSNOOSYWMJJAA,1990.0,0.45,891.0,1099.0
B07ZJND9B9,AFXYWZZ4PXDEVN5DJPTUF6SKLEGQ,1990.0,0.45,891.0,1099.0
B07ZJND9B9,AHYAQT2F3NUTKS7LIHXKTFNR7WQA,1990.0,0.45,891.0,1099.0
B07ZJND9B9,AHKSXLMJOQHJNI2U6A4FURPV5CYQ,1990.0,0.45,891.0,1099.0
B0B2CWRDB1,AFS6NM2UFY5M77EWX5YT2KBMWBVQ,9999.0,0.4,4000.0,5999.0
B0B2CWRDB1,AEBC5L4UVUOB45BUSQHLNHGZC2JQ,9999.0,0.4,4000.0,5999.0
B0B2CWRDB1,AGF2ODSIJFBYL52VO3O77F576SGQ,9999.0,0.4,4000.0,5999.0
B0B2CWRDB1,AGYWLAKGGNH4OP5G5WPNQUJWLVPQ,9999.0,0.4,4000.0,5999.0
B0B2CWRDB1,AHNZZYO7DIGCLRTY76GJ4D5Z676A,9999.0,0.4,4000.0,5999.0
B0B2CWRDB1,AEVYKVKVPEDFXLD5ZL2C4PYUPVUQ,9999.0,0.4,4000.0,5999.0
B0B2CWRDB1,AFZ32GLS7WFVSLNXGJBJYFJWWSUA,9999.0,0.4,4000.0,5999.0
B0B2CWRDB1,AHBRCKJY6F5ZLV7GSUC3IXI6OSOQ,9999.0,0.4,4000.0,5999.0
B072NCN9M4,AHX7I43IUBTBR5SMBWXO2VWLFLDA,11850.0,0.25,2964.0,8886.0
B072NCN9M4,AGUV5JDS7DN6OSZ2CENPDKWATUQQ,11850.0,0.25,2964.0,8886.0
B072NCN9M4,AFHZWLSX6C4TWMNGGNGRE2KODIAA,11850.0,0.25,2964.0,8886.0
B072NCN9M4,AHFNG3ELM4SUVBZJXLUUMP4NZSGA,11850.0,0.25,2964.0,8886.0
B072NCN9M4,AH7PUFLOQIEDBHZZIKRKWNNIRFOA,11850.0,0.25,2964.0,8886.0
B072NCN9M4,AEJAPH5MWACXXHMLGLEDYPPSRVNA,11850.0,0.25,2964.0,8886.0
B072NCN9M4,AG7NNDG43AB32RR66C6QNTQKGO6A,11850.0,0.25,2964.0,8886.0
B072NCN9M4,AHKF4O42OIQQEWP4GOW4TCQJILTQ,11850.0,0.25,2964.0,8886.0
B08SKZ2RMG,AE7RG5GRVSLRP2HGPKIF2JJ7BAHQ,999.0,0.52,524.0,475.0
B08SKZ2RMG,AFCDHTYGHMNLNK2S3X6JVQOT6AXA,999.0,0.52,524.0,475.0
B08SKZ2RMG,AG3JRPG6MIZTLYNMIRBGFYDZVLBQ,999.0,0.52,524.0,475.0
B08SKZ2RMG,AGFY572BCNP6M74AI2RXGPJTWC7A,999.0,0.52,524.0,475.0
B08SKZ2RMG,AF56KWTGYOCMXLKEJHOSIUZSVZ4A,999.0,0.52,524.0,475.0
B08SKZ2RMG,AF276RVUYCN7YJGIRUR2HDODWF7A,999.0,0.52,524.0,475.0
B08SKZ2RMG,AH4ZIAFAMC5PBWBHQZDSHS2JHUBQ,999.0,0.52,524.0,475.0
B08SKZ2RMG,AFBJNCLV6XVUCTE24MRPXR4IURXQ,999.0,0.52,524.0,475.0
B0B53DS4TF,AGXJAYXZKJ6NCPSLX57MXJLQ3F6Q,20049.0,0.75,15054.0,4995.0
B0B53DS4TF,AEQYSJWBP6DN2IV2LDP4XVNI4FBQ,20049.0,0.75,15054.0,4995.0
B0B53DS4TF,AGNHWTOCLPVNZ56CWEF3QQI25ROA,20049.0,0.75,15054.0,4995.0
B0B53DS4TF,AHC4JPWEXYM3O4YAKYIJZ5CAUOVQ,20049.0,0.75,15054.0,4995.0
B0B53DS4TF,AECXWRKH4W4B73UW5IAHDTBZYTBQ,20049.0,0.75,15054.0,4995.0
B0B53DS4TF,AEU6W4IG5BLXZ5XJ23PYFQKXYHSA,20049.0,0.75,15054.0,4995.0
B0B53DS4TF,AGY4IRMJHF35GY44YCTUVQAEIJ2Q,20049.0,0.75,15054.0,4995.0
B0B53DS4TF,AHVMCHCWTUWBKE4WYBY27MBIQ32A,20049.0,0.75,15054.0,4995.0
B08BJN4MP3,AGIHTJB62LSES5P47SG25CPSV4IQ,24850.0,0.44,10851.0,13999.0
B08BJN4MP3,AFLAZ32RGD2TCCZ6RXZSJTOPYUZQ,24850.0,0.44,10851.0,13999.0
B08BJN4MP3,AGUO5HJBINPLO6XJKQ2PEMYWNJPA,24850.0,0.44,10851.0,13999.0
B08BJN4MP3,AGNQNBLTVVNAB6NKW25OR3CFEBZQ,24850.0,0.44,10851.0,13999.0
B08BJN4MP3,AGBLMAZ6GSLLNNDLH7WQPPGKG6YA,24850.0,0.44,10851.0,13999.0
B08BJN4MP3,AFEC2BL5KGRD3QNBBU7AKNFT3DEA,24850.0,0.44,10851.0,13999.0
B08BJN4MP3,AHQ3YSPSNJ6PTH7GQ5BAIYDVIQOQ,24850.0,0.44,10851.0,13999.0
B08BJN4MP3,AEOV5M2XBOTAJ5HEJVKZHDOM2PYQ,24850.0,0.44,10851.0,13999.0
B0BCYQY9X5,AHF45IU3KZ4H47ZP3F7CZE7MHYNQ,16490.0,0.48,7991.0,8499.0
B0BCYQY9X5,AFK3LUAAIPVB22RJDB74TVOSPC2Q,16490.0,0.48,7991.0,8499.0
B0BCYQY9X5,AGCCV4MEGM6TGD4ZCPMBQICK3SNA,16490.0,0.48,7991.0,8499.0
B0BCYQY9X5,AGDM3424VYOWVYWB3TYVDVD2ZZLA,16490.0,0.48,7991.0,8499.0
B0BCYQY9X5,AFXHSMAQBFXU4A34SCILCOV37VIQ,16490.0,0.48,7991.0,8499.0
B0BCYQY9X5,AGO4VY6QUDHZV2JIJXHT5V22GUUQ,16490.0,0.48,7991.0,8499.0
B0BCYQY9X5,AFGIOF47QJUHXAPHAUEQXT6LQJVA,16490.0,0.48,7991.0,8499.0
B0BCYQY9X5,AG5Y7UAFKC352NVZPMRVQRENEAMA,16490.0,0.48,7991.0,8499.0
B009UORDX4,AFWRX7NJDJNWOBKAJFVHN5WRNBZQ,975.0,0.03,26.0,949.0
B009UORDX4,AGMQBENGBYFDIFBCX7TTRXZJ42UQ,975.0,0.03,26.0,949.0
B009UORDX4,AFYY6ZT5ZOTXLDKDBSPRHTJLLZIQ,975.0,0.03,26.0,949.0
B009UORDX4,AGZ55KFBZ6HLW5UIQBEPIBBND6GQ,975.0,0.03,26.0,949.0
B009UORDX4,AH6ADLMJRC3DYSRBDFVJZEHXARGA,975.0,0.03,26.0,949.0
B009UORDX4,AFARITTBYR4HMMHALZPS4DZGMVTQ,975.0,0.03,26.0,949.0
B009UORDX4,AEOEFJ7ZBQWRXYKAX5BMGZQNMLFA,975.0,0.03,26.0,949.0
B009UORDX4,AEE2UIYAS7GME4GOS6EZWUK52KCA,975.0,0.03,26.0,949.0
B08VGDBF3B,AGSOQRGXBG47F35QN7GIZU6WKZ6A,499.0,0.21,104.0,395.0
B08VGDBF3B,AH6K7IVGP33VRVDUW7OMJK4T4XRQ,499.0,0.21,104.0,395.0
B08VGDBF3B,AHL6LLEVH42TSWIRQ5SEXFRUMG2A,499.0,0.21,104.0,395.0
B08VGDBF3B,AF2G7CBWXGVMQKYJDB63DFT5YU3Q,499.0,0.21,104.0,395.0
B08VGDBF3B,AF7P56JP3WZNRN4CCTRWVH3L7C3A,499.0,0.21,104.0,395.0
B08VGDBF3B,AFUGNPSXEVDZS2VGJUYR6CAQQO3Q,499.0,0.21,104.0,395.0
B08VGDBF3B,AHAJML6W5NJNUP4ZO3N2X3FFOMEA,499.0,0.21,104.0,395.0
B08VGDBF3B,AGSD4DN7SI3JW6IO3LB7IR5CL4NA,499.0,0.21,104.0,395.0
B012ELCYUG,AGC3Z3473ZVXYFMWYSAUE2T7V3MA,635.0,0.0,0.0,635.0
B012ELCYUG,AEDXKCO2L3ULRQJ5IH4QNI33A44A,635.0,0.0,0.0,635.0
B012ELCYUG,AGRIBJTFIAXNL5IDSUIDXLUE6I5Q,635.0,0.0,0.0,635.0
B012ELCYUG,AHZBPWQ7QCCQOXQMVWFSK5PGFP4Q,635.0,0.0,0.0,635.0
B012ELCYUG,AFR3HDYVY3OY2KQFIEQO2SRPTW5A,635.0,0.0,0.0,635.0
B012ELCYUG,AELVBHWVUCBMI7DE345Q3MCDAJQQ,635.0,0.0,0.0,635.0
B012ELCYUG,AGNJ2LVUBOBR37BVTTXCTGYBP4RQ,635.0,0.0,0.0,635.0
B012ELCYUG,AH6U7NIRXZ7NQQ67NYFWEATGKDPQ,635.0,0.0,0.0,635.0
B07S9M8YTY,AEK23DLXXPG7UORUYI2DDS7RFVYA,1390.0,0.48,673.0,717.0
B07S9M8YTY,AFRBQ32JL7MJAZ42PGXUPAXZSDUA,1390.0,0.48,673.0,717.0
B07S9M8YTY,AGY755OL4WDTREH2UHZOLN2MTP3Q,1390.0,0.48,673.0,717.0
B07S9M8YTY,AH3R5XO5VICXIDZB6BHBA5TY6O5Q,1390.0,0.48,673.0,717.0
B07S9M8YTY,AHN6X3QCTG7BILQUFADRQKQ4I2SQ,1390.0,0.48,673.0,717.0
B07S9M8YTY,AFK2NWB52ANDVAGQ53VJ222Y5GSA,1390.0,0.48,673.0,717.0
B07S9M8YTY,AEZQECWFG4XZQBBXN7EBJVDWLMWQ,1390.0,0.48,673.0,717.0
B07S9M8YTY,AESXSM7GDPH2GLFNMTOCZATE4MHA,1390.0,0.48,673.0,717.0
B0B19VJXQZ,AFDTW4TES6JHT7YJUXKDFQJPRZXQ,59900.0,0.53,32000.0,27900.0
B0B19VJXQZ,AFEBFFAOMPMC6L3DMOXJYP355UNA,59900.0,0.53,32000.0,27900.0
B00SMFPJG0,AH6L4HL7SHZ5FT3XJRTBG4VRQDDQ,670.0,0.03,21.0,649.0
B00SMFPJG0,AHM3BEM5TLDWOMRDAXTSJWFZ5TXA,670.0,0.03,21.0,649.0
B00SMFPJG0,AGCXOIOXQ6SMSCU5P73D2VTEEAQQ,670.0,0.03,21.0,649.0
B00SMFPJG0,AHJQP7JD3FSN7JT6D43MEG7F6BVQ,670.0,0.03,21.0,649.0
B00SMFPJG0,AET435JGPEIORB35LT7EZ4ASDRRQ,670.0,0.03,21.0,649.0
B00SMFPJG0,AENODVL6MR7QPBIXIIGAM54JZ6ZA,670.0,0.03,21.0,649.0
B00SMFPJG0,AGPIHCRS2LVMVTFCHLPYZMS6PL6Q,670.0,0.03,21.0,649.0
B00SMFPJG0,AGPAIQ4RMGU26NAKXGQCEB2OOS2Q,670.0,0.03,21.0,649.0
B0BHYLCL19,AFNXAQBP6KZJYZD554ML2KJJTQVA,399.0,0.52,206.0,193.0
B0BHYLCL19,AEDNDMWWZ33RMM5UIXXGMEPSUYFA,399.0,0.52,206.0,193.0
B0BHYLCL19,AHH62JI45VG2IAZW6LEV5I2V5A3A,399.0,0.52,206.0,193.0
B0BHYLCL19,AFC6K2Z47KTGVTXKS3ZNPUEVLQDQ,399.0,0.52,206.0,193.0
B0BHYLCL19,AFB7NE24HEWG4SNDZWML7IYYMBLA,399.0,0.52,206.0,193.0
B0BHYLCL19,AEM3IXZKUN7EH2CFOJS6KL3YIFAA,399.0,0.52,206.0,193.0
B0BHYLCL19,AGC7SAVEMKWZRSJDQWYIBH2ZOMFQ,399.0,0.52,206.0,193.0
B0BHYLCL19,AHQS3NTHOXQUMLMUAE3FN4LSNCHA,399.0,0.52,206.0,193.0
B0BPJBTB3F,AGHT3K4KSG5MAQUSXRDT5VNB73GA,2495.0,0.48,1196.0,1299.0
B0BPJBTB3F,AE4Q5XQ7SZW35EEUJKQ3IV2IIBQQ,2495.0,0.48,1196.0,1299.0
B08MXJYB2V,AGWRDM5YZKAAJ46Y2NUJSMCFD2RQ,3390.0,0.28,941.0,2449.0
B08MXJYB2V,AGAOIEU4KTRFNKU4K55O65W3MILA,3390.0,0.28,941.0,2449.0
B08MXJYB2V,AFJSEVZLNI3MKTWAMJJVH6N5BQOQ,3390.0,0.28,941.0,2449.0
B08MXJYB2V,AHQPMFJKEAFXVC3NVQLVVIPHDZJA,3390.0,0.28,941.0,2449.0
B08MXJYB2V,AFPERGOQHKWSN6M6CNDRGQJUPAMQ,3390.0,0.28,941.0,2449.0
B08MXJYB2V,AGL6KF3GSYVGK2WIV73Z5GTUN2MA,3390.0,0.28,941.0,2449.0
B08MXJYB2V,AFEE2S2P4LI6QSXWSLRVGRLHYIGQ,3390.0,0.28,941.0,2449.0
B08MXJYB2V,AGRZWZVM4SAPRBTOALQBUR6N6WQA,3390.0,0.28,941.0,2449.0
B081B1JL35,AGPO6ZBQ2HPAKJULWTNQSP7FOBZQ,2499.0,0.58,1450.0,1049.0
B081B1JL35,AGMACNXEDN7CAJXDCMPUZW3MO5GQ,2499.0,0.58,1450.0,1049.0
B081B1JL35,AG7VZ4KBXNGIBZMW6Y7H5AU4T7LQ,2499.0,0.58,1450.0,1049.0
B081B1JL35,AFP2TFQ26IBNKAWREZ34ERZBUTVQ,2499.0,0.58,1450.0,1049.0
B081B1JL35,AEGLSZQOSLV77Z3RYDNKQ4DHO7OA,2499.0,0.58,1450.0,1049.0
B081B1JL35,AHVKTMZNCOGSHMV4QI3OZCGK2J6Q,2499.0,0.58,1450.0,1049.0
B081B1JL35,AE2IPM7LGWZM72PWXD7DG2OJAEJQ,2499.0,0.58,1450.0,1049.0
B081B1JL35,AHMWLA3HDZGMRYZNHFWY7FWZ7BZA,2499.0,0.58,1450.0,1049.0
B09VL9KFDB,AEHI7PMP7HHH3BIMEMM4D6XKJC2Q,4200.0,0.43,1801.0,2399.0
B09VL9KFDB,AGZ325HAAV233447G6SUIVBMMMAA,4200.0,0.43,1801.0,2399.0
B09VL9KFDB,AHA2VXNJ2E6VA2RFAAJS5ZFPF3EQ,4200.0,0.43,1801.0,2399.0
B09VL9KFDB,AEJOJTOSSJNIBWO5CP655BMKQZ5A,4200.0,0.43,1801.0,2399.0
B09VL9KFDB,AGLEYJPDKFHDQUKR44ANTMCVH7YQ,4200.0,0.43,1801.0,2399.0
B09VL9KFDB,AFZUCCUR2EBAOJTXZAMP4GKYDGPQ,4200.0,0.43,1801.0,2399.0
B09VL9KFDB,AEV6XXFLHIIAGFBXZQACBPNOKIMA,4200.0,0.43,1801.0,2399.0
B09VL9KFDB,AE4GKTZA6NFJG2HC7TAMA4NIIDEQ,4200.0,0.43,1801.0,2399.0
B0B1MDZV9C,AGGPBIDY2R3EUF2WDFJDCB27YWUA,4495.0,0.49,2209.0,2286.0
B0B1MDZV9C,AEPQHH4GUMMN2KTD7VAT5DZFHUTA,4495.0,0.49,2209.0,2286.0
B0B1MDZV9C,AFBU5FXWPA2YVMWWIMGYMA2AG34A,4495.0,0.49,2209.0,2286.0
B0B1MDZV9C,AGIFWMCJ3D3MLPZ4N6OIIXK4EP7A,4495.0,0.49,2209.0,2286.0
B0B1MDZV9C,AELT5NENL2ZMZ3JT3QH5U5WSB25Q,4495.0,0.49,2209.0,2286.0
B0B1MDZV9C,AFRLWVFJ43WNDMOQDE3QFXJX62OA,4495.0,0.49,2209.0,2286.0
B0B1MDZV9C,AE46HCBRT2IIILPNCL32DZ5JHYMQ,4495.0,0.49,2209.0,2286.0
B0B1MDZV9C,AGIN3WL3VR42ECXY6SFGEVYAX5BQ,4495.0,0.49,2209.0,2286.0
B08TT63N58,AH6P2FS36YMFXR6BCZY4QI3A5EGQ,2199.0,0.77,1700.0,499.0
B08TT63N58,AHLSHAJTU5B4XBPJGON3Q4MKMY2A,2199.0,0.77,1700.0,499.0
B08TT63N58,AESBXYARD65VZMCEZT6TMIF2I6AA,2199.0,0.77,1700.0,499.0
B08TT63N58,AFJUCN3LJPEEGA2MCUJMISQ3Q6SA,2199.0,0.77,1700.0,499.0
B08TT63N58,AGRGJTMI3RMO44FRRNDFQCML32BQ,2199.0,0.77,1700.0,499.0
B08TT63N58,AGX6OXEPVDQPCMFUTJWCGPAWKMFQ,2199.0,0.77,1700.0,499.0
B08TT63N58,AGQZQ2BXDDXY6D5K7HZF4CFSSZ6A,2199.0,0.77,1700.0,499.0
B08TT63N58,AGJD4634EZVTJUCYQETIMPBL5LVQ,2199.0,0.77,1700.0,499.0
B08YK7BBD2,AELHZH2PRVKJIVTQMABOTT6LUMBQ,999.0,0.57,570.0,429.0
B08YK7BBD2,AGNBNAIVJCEB3TBMEUWKDG6F3OAA,999.0,0.57,570.0,429.0
B08YK7BBD2,AEEJ6B3XBCPD2CHBKEWXRNHXM5EA,999.0,0.57,570.0,429.0
B08YK7BBD2,AFVUY5ZKTN2NRRFDXM6M6IOW6YXQ,999.0,0.57,570.0,429.0
B08YK7BBD2,AFX3VLIHVKXRNRC2HBLSBNEIV2LQ,999.0,0.57,570.0,429.0
B08YK7BBD2,AEQABAS4A3RXJ6CM4EX2645IUCEA,999.0,0.57,570.0,429.0
B08YK7BBD2,AH3SJ6WSYDG6DYJVQ7UYWAACHFMA,999.0,0.57,570.0,429.0
B08YK7BBD2,AFDFDVVB5IXZZBCIHG3VJVK3E3CQ,999.0,0.57,570.0,429.0
B07YQ5SN4H,AEYYS445R5U3OMTCXTPFPPYIOC3A,595.0,0.5,296.0,299.0
B07YQ5SN4H,AGRJV53VRADLDOF7VTZ75QXG7Q6Q,595.0,0.5,296.0,299.0
B07YQ5SN4H,AFRZUJVTEHFZOVRCJJMAZTI5343A,595.0,0.5,296.0,299.0
B07YQ5SN4H,AHPGEGRJETCIIA5N5UHXPPK7ZW3A,595.0,0.5,296.0,299.0
